"id","contact_id","firstname","lastname","nickname","alias","country","knvbnr","birthday","deathday","height","weight","picture","show_pic","show_persdata","show_teamdata","show_on_frontend","info","notes","phone","mobile","email","website","address","zipcode","location","state","address_country","extended","position_id","published","ordering","checked_out","checked_out_time","modified","modified_by"
1399,,"Ayşe Ece","BEGİSİ","","ayse ece-begisi","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1400,,"Sümeyra","TÜRK","","sumeyra-turk","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1401,,"Öykü","ERYÜCEL","","oyku-eryucel","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1402,,"Sahra Nur","YILMAZ","","sahra nur-yilmaz","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1403,,"Nehir","HASBAY","","nehir-hasbay","UGA","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1404,,"Gizem","TOKEL","","gizem-tokel","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1405,,"Bera","CEMEK","","bera-cemek","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1406,,"Seray","ATAGAN","","seray-atakan","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1407,,"Şennur","BAŞER","","sennur-baser","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1408,,"Berna","KARA","","berna-kara","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1409,,"Aybüke Yağmur","GÜR","","aybuke yagmur-gur","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1410,,"Hilal","YAMAK","","hilal-yamak","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1411,,"Banu","KAPLANCAN","","banu-kaplancan","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1412,,"Gülin","SUALP","","gulin-sualp","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1413,,"Berfin","ERGİN","","berfin-ergin","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1414,,"Ayten","ULUTAŞ","","ayten-ulutas","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1415,,"Özge","ÇOKGÜR","","ozge-cokgur","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1416,,"Zafer","AKÇAY","","zafer-akcay","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1417,,"Yaren","KİRET","","yaren-kiret","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
1418,,"Zeynep","DALKIÇ","","zeynep-dalkic","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/kadin.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,65,0,0000-00-00 00:00:00,,
